student_id,assignment_id,question_id,is_correct,attempts,response_time,error_consistency,true_error_type
240,3,A3_Q1,0,3,8.418986383059487,0.09017313241620664,1
240,3,A3_Q2,1,1,14.535123830070464,0.14997431636005798,1
240,3,A3_Q3,0,3,5.043976062307907,0.18455260489819406,1
240,3,A3_Q4,0,5,1.2264896343738574,0.1666323907322479,1
240,4,A4_Q1,1,1,7.2868298799586615,0.1631180204490494,1
240,4,A4_Q2,0,3,9.405679397245827,0.21151334154766036,1
240,4,A4_Q3,0,5,11.833629563125916,0.23104785692584576,1
240,4,A4_Q4,0,4,4.297002473069722,0.2817621051195052,1
240,5,A5_Q1,0,4,10.856480670572374,0.21629952601347116,1
240,5,A5_Q2,0,5,7.550180660697609,0.27956498455092776,1
240,5,A5_Q3,0,5,5.3421952236046675,0.11138007723452127,1
240,5,A5_Q4,0,4,2.6972164745512623,0.11360239821197535,1
241,1,A1_Q1,1,1,36.499188740760424,0.0,2
241,1,A1_Q2,1,1,33.90192610605403,0.0,2
241,1,A1_Q3,0,2,39.546166153160186,0.5929996116685774,2
241,1,A1_Q4,0,3,39.506624388692714,0.48548713391025944,2
241,2,A2_Q1,1,1,37.61192372701509,0.0,2
241,2,A2_Q2,1,1,24.37906189851814,0.0,2
241,2,A2_Q3,0,2,31.309786467901077,0.4958993672956519,2
241,2,A2_Q4,0,2,38.43225756553121,0.4610528603214872,2
241,3,A3_Q1,1,1,51.3508200893013,0.0,2
241,3,A3_Q2,1,1,23.1864839356479,0.0,2
241,3,A3_Q3,0,3,37.38709042637575,0.4660895395237295,2
241,3,A3_Q4,0,3,61.99157255627507,0.47049694551961235,2
241,4,A4_Q1,1,1,21.394926734946896,0.0,2
241,4,A4_Q2,1,1,18.33170715078891,0.0,2
241,4,A4_Q3,0,2,18.28828236552075,0.40521111055901404,2
241,4,A4_Q4,0,2,56.42926174605965,0.5447935747547034,2
241,5,A5_Q1,1,1,44.021818738013906,0.0,2
241,5,A5_Q2,1,1,11.60362127437697,0.0,2
241,5,A5_Q3,0,2,47.59234939086635,0.5236400685729117,2
241,5,A5_Q4,0,2,64.40448033810816,0.5501579349897017,2
242,1,A1_Q1,1,1,35.209768734917716,0.0,0
242,1,A1_Q2,1,1,20.794167741635228,0.0,0
242,1,A1_Q3,0,3,28.088197436304974,0.772161367991515,0
242,1,A1_Q4,1,1,21.257678308244877,0.0,0
242,2,A2_Q1,0,3,44.93984999025595,0.870491531378451,0
242,2,A2_Q2,1,1,31.22326686164856,0.0,0
242,2,A2_Q3,0,2,53.63145217186538,0.9312318064631822,0
242,2,A2_Q4,0,4,45.28431823707483,0.8671020462068028,0
242,3,A3_Q1,0,3,11.070794044198593,0.7676181682950489,0
242,3,A3_Q2,0,3,52.79239768776963,0.847453546121453,0
242,3,A3_Q3,0,4,45.428617545414824,0.8279876120429184,0
242,3,A3_Q4,0,3,27.62556247285795,0.7654276385219397,0
242,4,A4_Q1,0,4,52.28296098377659,0.8167182128855958,0
242,4,A4_Q2,0,4,56.44649692607264,0.8914418465473073,0
242,4,A4_Q3,1,1,35.661613562018005,0.0,0
242,4,A4_Q4,0,2,20.435989384314105,0.8087379545843681,0
242,5,A5_Q1,0,4,17.74291217450015,0.9882588448845939,0
242,5,A5_Q2,0,2,52.66097839483027,0.8175244262815635,0
242,5,A5_Q3,0,4,55.84992923891541,0.8300224652115521,0
242,5,A5_Q4,1,1,33.24102951593152,0.0,0
243,1,A1_Q1,0,3,3.0399052928146206,0.011036675015649233,1
243,1,A1_Q2,1,2,6.770921371119953,0.16421332604992386,1
243,1,A1_Q3,0,4,7.34222719720806,0.23027853547595287,1
243,1,A1_Q4,0,4,9.887539573623664,0.17863497944078896,1
243,2,A2_Q1,1,1,12.541994655369528,0.16303355656256777,1
243,2,A2_Q2,0,5,7.356437148992273,0.11553752127576666,1
243,2,A2_Q3,0,5,8.87666968557795,0.25978978605024616,1
243,2,A2_Q4,1,1,10.594874617513028,0.08091510122476166,1
243,3,A3_Q1,1,2,11.919397088811381,0.06522689134026395,1
243,3,A3_Q2,0,4,10.72259690237809,0.23770528930647913,1
243,3,A3_Q3,0,3,5.794513069799099,0.20919773109537473,1
243,3,A3_Q4,0,5,4.714211649041475,0.16221298647485907,1
243,4,A4_Q1,0,5,5.943336285549485,0.08397888649693303,1
243,4,A4_Q2,0,5,10.795190152912546,0.06778581325597616,1
243,4,A4_Q3,1,2,5.908732222465863,0.24681486414476486,1
243,4,A4_Q4,0,4,10.398993546042725,0.10775179516779007,1
243,5,A5_Q1,0,4,5.3577526165126725,0.08031308894258243,1
243,5,A5_Q2,0,3,1.41298267602276,0.23157187302002674,1
243,5,A5_Q3,0,4,9.817208845682602,0.0999224038875592,1
243,5,A5_Q4,0,4,8.846001627663533,0.12240425009948062,1
244,1,A1_Q1,0,3,44.948842101764086,0.8347554305175916,0
244,1,A1_Q2,0,4,50.47598681994101,0.787572884137103,0
244,1,A1_Q3,0,3,48.64824792178995,0.8136647138653704,0
244,1,A1_Q4,0,4,4.3364525510934655,0.8605087638306351,0
244,2,A2_Q1,0,3,31.59695961489657,0.9927368009032345,0
244,2,A2_Q2,0,4,23.11922891892234,0.9121480881942581,0
244,2,A2_Q3,1,1,30.141439460251007,0.0,0
244,2,A2_Q4,1,1,32.88854148934636,0.0,0
244,3,A3_Q1,0,4,39.444878588901496,0.8218516038734458,0
244,3,A3_Q2,0,3,39.73818490801358,0.9022504121669964,0
244,3,A3_Q3,0,2,10.02218985600187,0.9342477138481402,0
244,3,A3_Q4,0,4,28.496957123231326,0.9947469495382185,0
244,4,A4_Q1,1,1,12.150560308081424,0.0,0
244,4,A4_Q2,0,3,41.40859722490675,0.9810118130146677,0
244,4,A4_Q3,0,2,19.420760915732824,0.8854271869494971,0
244,4,A4_Q4,0,4,28.750976293326218,0.9883893922398828,0
244,5,A5_Q1,0,2,38.12075623133779,0.8565555833485854,0
244,5,A5_Q2,0,3,34.257615408845886,0.9071180015781051,0
244,5,A5_Q3,0,3,23.778882280580863,0.744605317707009,0
244,5,A5_Q4,0,3,51.17780322840741,0.9427381676074265,0
245,1,A1_Q1,0,3,13.963990945785593,0.8904742132412931,0
245,1,A1_Q2,0,3,41.20260083088194,0.9762213807079169,0
245,1,A1_Q3,0,4,29.360924242842263,0.9082695636469411,0
245,1,A1_Q4,1,1,32.87919621246,0.0,0
245,2,A2_Q1,0,2,69.64915500820908,0.9823664905285872,0
245,2,A2_Q2,0,2,63.55569361874962,0.714407616279974,0
245,2,A2_Q3,0,4,43.44464583351695,0.9166699768561581,0
245,2,A2_Q4,0,2,40.68086417001136,0.9136980058124015,0
245,3,A3_Q1,1,1,30.638117288837744,0.0,0
245,3,A3_Q2,0,4,59.817498393926336,0.908208546452412,0
245,3,A3_Q3,1,1,29.287287676514854,0.0,0
245,3,A3_Q4,0,3,39.74408969289303,0.9141828133622133,0
245,4,A4_Q1,0,2,30.740444949717748,0.8105796085558477,0
245,4,A4_Q2,0,4,62.26651057660343,0.9763859235040322,0
245,4,A4_Q3,1,1,23.236602842364547,0.0,0
245,4,A4_Q4,0,4,33.792848220671544,0.8583457573673551,0
245,5,A5_Q1,0,4,46.45831494457362,0.9188511479288151,0
245,5,A5_Q2,0,4,55.72139093272264,0.9041264879276945,0
245,5,A5_Q3,1,1,31.37293875349322,0.0,0
245,5,A5_Q4,1,1,24.394589198722265,0.0,0
246,1,A1_Q1,0,3,13.271822651216432,0.2559310124790078,1
246,1,A1_Q2,1,1,12.35291287621973,0.16770326777905253,1
246,1,A1_Q3,0,3,3.9669619855083447,0.2574535158931887,1
246,1,A1_Q4,1,2,7.80766491067972,0.054791692710539526,1
246,2,A2_Q1,0,3,11.326940715581307,0.04395100215162557,1
246,2,A2_Q2,1,1,10.31610694227026,0.14254415404706475,1
246,2,A2_Q3,0,5,1.7166874198552913,0.22694515472997495,1
246,2,A2_Q4,0,4,5.415744085707333,0.07104053101813519,1
246,3,A3_Q1,1,1,3.9978961135444697,0.18238715514301354,1
246,3,A3_Q2,0,4,3.666076240794757,0.21296480663289438,1
246,3,A3_Q3,0,3,7.377795773036409,0.13855933770005088,1
246,3,A3_Q4,0,4,14.337179984943281,0.05221924122219252,1
246,4,A4_Q1,0,5,7.85882437767684,0.04469482752299773,1
246,4,A4_Q2,0,3,3.9936399187759646,0.023547727340071923,1
246,4,A4_Q3,1,1,11.899756934185435,0.08460250103191681,1
246,4,A4_Q4,0,4,9.352469835400033,0.29659075154678505,1
246,5,A5_Q1,0,4,5.873790934690714,0.14724217483581084,1
246,5,A5_Q2,1,1,7.855374843072317,0.25853545396131117,1
246,5,A5_Q3,0,3,8.314237934742952,0.17084755155600292,1
246,5,A5_Q4,0,3,9.04374823436265,0.20473512605712005,1
247,1,A1_Q1,1,1,35.699608325876845,0.0,2
247,1,A1_Q2,1,1,29.823613401888778,0.0,2
247,1,A1_Q3,0,3,46.44884779467404,0.4237806035355987,2
247,1,A1_Q4,0,3,51.6228766369924,0.5397884783937142,2
247,2,A2_Q1,1,1,16.526287587603253,0.0,2
247,2,A2_Q2,1,1,30.40771691526375,0.0,2
247,2,A2_Q3,0,3,76.42607398403575,0.42496353380836854,2
247,2,A2_Q4,0,2,73.37193185590978,0.43043414322262596,2
247,3,A3_Q1,1,1,17.716218706836422,0.0,2
247,3,A3_Q2,1,1,30.55967086098187,0.0,2
247,3,A3_Q3,0,2,47.22606339793973,0.5944730969559957,2
247,3,A3_Q4,0,2,36.90870116808539,0.5676384069567169,2
247,4,A4_Q1,1,1,4.623278179508688,0.0,2
247,4,A4_Q2,1,1,18.416009730987604,0.0,2
247,4,A4_Q3,0,2,35.22939424829225,0.44858193436432997,2
247,4,A4_Q4,0,2,54.531842523559966,0.5585607069532488,2
247,5,A5_Q1,1,1,19.365560045536885,0.0,2
247,5,A5_Q2,1,1,28.145960240314672,0.0,2
247,5,A5_Q3,0,3,7.51110042078659,0.42885026282331834,2
247,5,A5_Q4,0,2,66.18621807862601,0.4824668431266645,2
248,1,A1_Q1,0,3,35.897736500425566,0.9126870411288543,0
248,1,A1_Q2,0,2,44.63227300251337,0.7069268868046602,0
248,1,A1_Q3,0,3,46.76155625779399,0.9960326792156673,0
248,1,A1_Q4,0,2,34.35995264405539,0.8724109611758464,0
248,2,A2_Q1,0,2,36.79853402202638,0.8113459138840524,0
248,2,A2_Q2,0,3,52.90375879777005,0.8699199084281405,0
248,2,A2_Q3,0,4,62.82286848640122,0.82030294593189,0
248,2,A2_Q4,0,4,53.20844341461501,0.8844751727248178,0
248,3,A3_Q1,0,3,17.269167133090445,0.7039400121129801,0
248,3,A3_Q2,1,1,42.938176908147256,0.0,0
248,3,A3_Q3,0,3,40.20475061905095,0.9473384677278816,0
248,3,A3_Q4,0,4,32.3491628850462,0.8462233533670871,0
248,4,A4_Q1,0,3,62.597929544684,0.9728841390648737,0
248,4,A4_Q2,1,1,22.740819140062214,0.0,0
248,4,A4_Q3,0,3,24.92942708939806,0.9914431210810821,0
248,4,A4_Q4,0,2,36.936260318810334,0.9014173014474964,0
248,5,A5_Q1,1,1,12.815199738294197,0.0,0
248,5,A5_Q2,0,3,33.497322681947,0.9452038970148369,0
248,5,A5_Q3,1,1,35.596615703243685,0.0,0
248,5,A5_Q4,1,1,22.814572932209597,0.0,0
249,1,A1_Q1,0,4,60.5912449937331,0.7701989436371883,0
249,1,A1_Q2,1,1,17.312489923987165,0.0,0
249,1,A1_Q3,0,3,35.93335461029808,0.7610485301620934,0
249,1,A1_Q4,1,1,15.361960867543935,0.0,0
249,2,A2_Q1,0,2,37.136885464693314,0.8061783029725911,0
249,2,A2_Q2,0,2,37.32835402537274,0.9426956202013566,0
249,2,A2_Q3,0,3,39.83679859740522,0.7270342362248503,0
249,2,A2_Q4,0,4,32.21754728620172,0.7456179183334096,0
249,3,A3_Q1,0,3,36.460298516995806,0.8542564542763034,0
249,3,A3_Q2,0,2,31.861220390146062,0.7308735227868475,0
249,3,A3_Q3,1,1,5.76688948914439,0.0,0
249,3,A3_Q4,1,1,26.076119585252002,0.0,0
249,4,A4_Q1,0,3,38.74378918522431,0.8964544187167384,0
249,4,A4_Q2,1,1,43.89285129093599,0.0,0
249,4,A4_Q3,0,3,45.41441331587577,0.7972363816996959,0
249,4,A4_Q4,1,1,32.134439988669506,0.0,0
249,5,A5_Q1,0,3,46.63422457495465,0.7314713159047933,0
249,5,A5_Q2,0,4,31.35991119257141,0.8142351203776329,0
249,5,A5_Q3,0,4,36.15444094660734,0.8193054178241811,0
249,5,A5_Q4,0,3,23.06555102300252,0.7505805073712657,0
250,1,A1_Q1,0,2,19.091695364070976,0.1,4
250,1,A1_Q2,1,1,27.526070600525642,0.0,4
250,1,A1_Q3,0,2,24.08618309498944,0.1,4
250,1,A1_Q4,1,1,49.401566318350625,0.0,4
250,2,A2_Q1,1,1,37.422885075783036,0.0,4
250,2,A2_Q2,1,1,40.58136112567422,0.0,4
250,2,A2_Q3,1,1,26.874225746053092,0.0,4
250,2,A2_Q4,0,2,21.016238656527,0.1,4
250,3,A3_Q1,1,1,36.242691543408256,0.0,4
250,3,A3_Q2,0,2,21.62862517121815,0.1,4
250,3,A3_Q3,1,1,38.548070356513605,0.0,4
250,3,A3_Q4,1,1,42.150656055916386,0.0,4
250,4,A4_Q1,1,1,49.008887896036846,0.0,4
250,4,A4_Q2,1,1,44.919430591616404,0.0,4
250,4,A4_Q3,1,1,11.229608453696912,0.0,4
250,4,A4_Q4,1,1,31.919937886222677,0.0,4
250,5,A5_Q1,1,1,45.92225073648775,0.0,4
250,5,A5_Q2,1,1,33.11389937696427,0.0,4
250,5,A5_Q3,0,2,10.224569430409252,0.1,4
250,5,A5_Q4,1,1,20.82384010893668,0.0,4
251,1,A1_Q1,0,4,27.939676824083186,0.7470935185391968,0
251,1,A1_Q2,1,1,41.17922681676716,0.0,0
251,1,A1_Q3,1,1,38.09547299575564,0.0,0
251,1,A1_Q4,1,1,32.337149472947125,0.0,0
251,2,A2_Q1,0,4,1.0,0.9554305113572424,0
251,2,A2_Q2,0,4,62.67520005614544,0.810259584378435,0
251,2,A2_Q3,0,3,51.49683939774563,0.9281596606313309,0
251,2,A2_Q4,0,4,61.83033205493193,0.8530295001024422,0
251,3,A3_Q1,1,1,46.82907344764416,0.0,0
251,3,A3_Q2,0,3,41.40199843060368,0.8026230387913212,0
251,3,A3_Q3,1,1,31.306748998926192,0.0,0
251,3,A3_Q4,0,3,87.97597289937826,0.7072201115072816,0
251,4,A4_Q1,1,1,34.24915246046918,0.0,0
251,4,A4_Q2,0,3,35.36073145717368,0.7742852197182832,0
251,4,A4_Q3,0,3,43.001456776361096,0.952913031001511,0
251,4,A4_Q4,0,2,67.84491570043731,0.8224375402623811,0
251,5,A5_Q1,0,4,41.377477285174194,0.9103201549329631,0
251,5,A5_Q2,0,3,58.4309208284338,0.8076634864112586,0
251,5,A5_Q3,0,4,37.633800879618775,0.7443184917551723,0
251,5,A5_Q4,0,4,46.90517207238466,0.9235424645261435,0
252,1,A1_Q1,1,1,11.579172423912109,0.0,4
252,1,A1_Q2,1,1,14.138311330591334,0.0,4
252,1,A1_Q3,1,1,22.354530948924886,0.0,4
252,1,A1_Q4,1,1,36.45912015419202,0.0,4
252,2,A2_Q1,1,1,33.368112723874646,0.0,4
252,2,A2_Q2,1,1,40.84161016954866,0.0,4
252,2,A2_Q3,1,1,18.330118178593363,0.0,4
252,2,A2_Q4,1,1,42.068993489717315,0.0,4
252,3,A3_Q1,1,1,8.29839061439845,0.0,4
252,3,A3_Q2,1,1,20.445981348934474,0.0,4
252,3,A3_Q3,1,1,19.696923494266542,0.0,4
252,3,A3_Q4,1,1,32.04618225590461,0.0,4
252,4,A4_Q1,0,2,20.188381023542938,0.1,4
252,4,A4_Q2,1,1,31.432866718820254,0.0,4
252,4,A4_Q3,1,1,22.432196329791328,0.0,4
252,4,A4_Q4,1,1,44.754541310422944,0.0,4
252,5,A5_Q1,1,1,15.532428936715348,0.0,4
252,5,A5_Q2,1,1,18.404644495495113,0.0,4
252,5,A5_Q3,1,1,27.199757670782304,0.0,4
252,5,A5_Q4,1,1,30.27177167672464,0.0,4
253,1,A1_Q1,1,1,23.786682764780206,0.0,3
253,1,A1_Q2,1,1,32.460300742177466,0.0,3
253,1,A1_Q3,0,2,44.42809445159176,0.2,3
253,1,A1_Q4,0,2,49.488166414005256,0.2,3
253,2,A2_Q1,0,2,58.672901497693005,0.2,3
253,2,A2_Q2,0,2,41.26976550489828,0.2,3
253,2,A2_Q3,1,1,14.753992887796922,0.0,3
253,2,A2_Q4,1,1,27.24003642682775,0.0,3
253,3,A3_Q1,0,2,68.78967221854361,0.2,3
253,3,A3_Q2,0,2,34.9871267239,0.2,3
253,3,A3_Q3,1,1,41.639678234819044,0.0,3
253,3,A3_Q4,0,2,41.58191674425403,0.2,3
253,4,A4_Q1,0,2,38.84520829594492,0.2,3
253,4,A4_Q2,1,1,33.65370054434002,0.0,3
253,4,A4_Q3,0,2,56.138925845280255,0.2,3
253,4,A4_Q4,0,2,44.03970303402335,0.2,3
253,5,A5_Q1,0,2,62.97686530462869,0.2,3
253,5,A5_Q2,0,2,57.780697116583916,0.2,3
253,5,A5_Q3,0,2,41.679276440880145,0.2,3
253,5,A5_Q4,0,2,46.19171762935111,0.2,3
254,1,A1_Q1,1,1,29.76005196645893,0.0,2
254,1,A1_Q2,1,1,44.50340258759062,0.0,2
254,1,A1_Q3,0,2,94.50421328773818,0.4861951049533685,2
254,1,A1_Q4,0,2,38.39289994294538,0.5781280772561235,2
254,2,A2_Q1,1,1,49.47328486904283,0.0,2
254,2,A2_Q2,1,1,37.25160133403402,0.0,2
254,2,A2_Q3,0,3,39.74573660089574,0.4429108415285582,2
254,2,A2_Q4,0,2,85.45967704194044,0.4652299434238723,2
254,3,A3_Q1,1,1,36.89206869649077,0.0,2
254,3,A3_Q2,1,1,24.551299291764877,0.0,2
254,3,A3_Q3,0,3,31.39913541848982,0.5159791196455569,2
254,3,A3_Q4,0,3,55.232505271615416,0.43443352909289024,2
254,4,A4_Q1,1,1,32.46117706376584,0.0,2
254,4,A4_Q2,1,1,47.38146758326139,0.0,2
254,4,A4_Q3,0,2,41.931285879283294,0.4448756667860371,2
254,4,A4_Q4,0,3,80.54026522451984,0.46382790310683863,2
254,5,A5_Q1,1,1,35.70129945517846,0.0,2
254,5,A5_Q2,1,1,33.0941618514205,0.0,2
254,5,A5_Q3,0,3,23.507309710492045,0.5554287137045092,2
254,5,A5_Q4,0,3,69.41267345222886,0.4197030146937068,2
255,1,A1_Q1,1,1,17.267445481931404,0.0,3
255,1,A1_Q2,0,2,65.02947084076285,0.2,3
255,1,A1_Q3,1,1,40.46648360841779,0.0,3
255,1,A1_Q4,1,1,22.380721559457175,0.0,3
255,2,A2_Q1,0,2,42.673940970107424,0.2,3
255,2,A2_Q2,0,2,47.43986187997647,0.2,3
255,2,A2_Q3,0,2,45.308242044275644,0.2,3
255,2,A2_Q4,0,2,33.645676909694316,0.2,3
255,3,A3_Q1,0,2,55.48640709120644,0.2,3
255,3,A3_Q2,1,1,25.857892190724673,0.0,3
255,3,A3_Q3,0,2,44.48286888691954,0.2,3
255,3,A3_Q4,0,2,38.98330822892559,0.2,3
255,4,A4_Q1,0,2,43.31860353950833,0.2,3
255,4,A4_Q2,0,2,23.778665873255292,0.2,3
255,4,A4_Q3,1,1,21.831039118218605,0.0,3
255,4,A4_Q4,1,1,34.708688593753806,0.0,3
255,5,A5_Q1,0,2,49.46374244758536,0.2,3
255,5,A5_Q2,0,2,40.48973881384594,0.2,3
255,5,A5_Q3,0,2,63.22463342993791,0.2,3
255,5,A5_Q4,0,2,43.389918338052986,0.2,3
256,1,A1_Q1,1,1,7.409203468167935,0.2292861695511649,1
256,1,A1_Q2,0,4,6.569061832031787,0.20773364437246408,1
256,1,A1_Q3,1,1,9.925546801870901,0.2662527783170753,1
256,1,A1_Q4,0,4,8.927473158552392,0.233729381937951,1
256,2,A2_Q1,0,3,6.302313011943222,0.29990844941135847,1
256,2,A2_Q2,0,5,6.491086967280117,0.16320368740893293,1
256,2,A2_Q3,0,5,9.66384450635884,0.035844428511923654,1
256,2,A2_Q4,0,3,5.266461244569204,0.266685676707192,1
256,3,A3_Q1,1,1,13.751968982412219,0.1937915864839293,1
256,3,A3_Q2,1,1,5.628128026181143,0.09685133331939295,1
256,3,A3_Q3,0,4,10.480436120920745,0.04604910054771154,1
256,3,A3_Q4,0,3,10.71119835289523,0.2838588851845696,1
256,4,A4_Q1,0,5,8.405264970652022,0.003456303607813016,1
256,4,A4_Q2,0,4,8.12398049563101,0.1135060809785736,1
256,4,A4_Q3,1,2,5.7940705604447444,0.14978502034891594,1
256,4,A4_Q4,0,3,4.989967808761739,0.1809846958351765,1
256,5,A5_Q1,0,4,2.1244359884537145,0.19623524525340325,1
256,5,A5_Q2,0,3,6.162818645836057,0.015193597933117897,1
256,5,A5_Q3,1,2,5.891636162351233,0.257096456340532,1
256,5,A5_Q4,0,5,9.698172376496201,0.2126571339612824,1
257,1,A1_Q1,1,1,25.16516091596184,0.0,0
257,1,A1_Q2,1,1,46.49191323334462,0.0,0
257,1,A1_Q3,0,2,26.881427999626126,0.9179679724568575,0
257,1,A1_Q4,0,3,42.18546673100833,0.8524221190954633,0
257,2,A2_Q1,1,1,17.59978770384692,0.0,0
257,2,A2_Q2,0,3,36.56274011455537,0.9333958356161521,0
257,2,A2_Q3,0,2,36.289736092766304,0.7971784244697309,0
257,2,A2_Q4,0,2,54.13451084053612,0.7096111800309184,0
257,3,A3_Q1,0,3,34.447656275962714,0.7238408510054816,0
257,3,A3_Q2,0,3,43.023884896198055,0.8498186797513196,0
257,3,A3_Q3,0,4,35.48778804437737,0.8121998101076788,0
257,3,A3_Q4,1,1,32.89500722467129,0.0,0
257,4,A4_Q1,0,2,65.07687084571927,0.92888300025169,0
257,4,A4_Q2,1,1,42.51661545473335,0.0,0
257,4,A4_Q3,0,2,43.53986146922615,0.8404542939294535,0
257,4,A4_Q4,1,1,41.16056655280451,0.0,0
257,5,A5_Q1,0,2,55.4378588530537,0.8361246861812655,0
257,5,A5_Q2,0,3,73.12069071315322,0.8550545368923778,0
257,5,A5_Q3,0,3,64.94562468184446,0.9902986827425453,0
257,5,A5_Q4,0,4,60.933123701170764,0.8216414418660936,0
258,1,A1_Q1,0,3,46.95818809068084,0.7711553384641792,0
258,1,A1_Q2,0,4,33.404769866223255,0.9151897455062603,0
258,1,A1_Q3,0,2,31.541252955786838,0.7995332527013941,0
258,1,A1_Q4,0,2,49.41553591827882,0.768657482747049,0
258,2,A2_Q1,1,1,27.08978526914706,0.0,0
258,2,A2_Q2,1,1,50.44938798031026,0.0,0
258,2,A2_Q3,1,1,32.251709322269356,0.0,0
258,2,A2_Q4,0,4,32.196864798188784,0.9531374033399502,0
258,3,A3_Q1,0,2,22.878371986889743,0.8495522399572304,0
258,3,A3_Q2,0,4,56.415412859211735,0.899709264422176,0
258,3,A3_Q3,0,3,29.118208499663623,0.8470608562616885,0
258,3,A3_Q4,0,2,26.13033972327953,0.9177309020843667,0
258,4,A4_Q1,0,4,51.663377358989386,0.9508579293257471,0
258,4,A4_Q2,0,4,14.744575480665034,0.7449913178390491,0
258,4,A4_Q3,0,3,34.01715404333659,0.783368319352225,0
258,4,A4_Q4,0,2,40.93356088585464,0.794440247840211,0
258,5,A5_Q1,1,1,41.706787887065005,0.0,0
258,5,A5_Q2,0,3,13.866484228637592,0.8142661444884087,0
258,5,A5_Q3,0,4,33.809647604786825,0.7709451957768262,0
258,5,A5_Q4,0,4,10.845149084256668,0.7268821181177263,0
259,1,A1_Q1,1,1,35.31450598724603,0.0,4
259,1,A1_Q2,1,1,20.73947538120735,0.0,4
259,1,A1_Q3,1,1,17.681412889280224,0.0,4
259,1,A1_Q4,1,1,16.18022625327343,0.0,4
259,2,A2_Q1,0,2,24.048678748973973,0.1,4
259,2,A2_Q2,1,1,30.58755387939084,0.0,4
259,2,A2_Q3,1,1,14.815780139907108,0.0,4
259,2,A2_Q4,1,1,46.51914336867378,0.0,4
259,3,A3_Q1,1,1,38.742401692332415,0.0,4
259,3,A3_Q2,1,1,29.883898855449566,0.0,4
259,3,A3_Q3,1,1,45.89563332862578,0.0,4
259,3,A3_Q4,1,1,43.854377816563826,0.0,4
259,4,A4_Q1,0,2,18.561485559354416,0.1,4
259,4,A4_Q2,1,1,34.15147732929836,0.0,4
259,4,A4_Q3,1,1,32.26521540241668,0.0,4
259,4,A4_Q4,1,1,19.99298563220451,0.0,4
259,5,A5_Q1,1,1,40.43070491970361,0.0,4
259,5,A5_Q2,0,2,19.625796819367043,0.1,4
259,5,A5_Q3,1,1,33.59485939773858,0.0,4
259,5,A5_Q4,1,1,34.1537962250599,0.0,4
260,1,A1_Q1,1,1,29.174186643936146,0.0,3
260,1,A1_Q2,0,2,40.96841272585431,0.2,3
260,1,A1_Q3,0,2,37.2170730870255,0.2,3
260,1,A1_Q4,1,1,35.585332989785464,0.0,3
260,2,A2_Q1,1,1,27.10509369504056,0.0,3
260,2,A2_Q2,1,1,30.735054074686598,0.0,3
260,2,A2_Q3,0,2,46.474792456227775,0.2,3
260,2,A2_Q4,0,2,54.96032498141682,0.2,3
260,3,A3_Q1,0,2,39.268526613783415,0.2,3
260,3,A3_Q2,0,2,51.624904587414775,0.2,3
260,3,A3_Q3,1,1,39.38576092545533,0.0,3
260,3,A3_Q4,0,2,56.272097320929404,0.2,3
260,4,A4_Q1,0,2,52.87561960910837,0.2,3
260,4,A4_Q2,1,1,27.590111755313526,0.0,3
260,4,A4_Q3,0,2,36.20507190570053,0.2,3
260,4,A4_Q4,0,2,40.54396874163455,0.2,3
260,5,A5_Q1,0,2,48.23059296680249,0.2,3
260,5,A5_Q2,0,2,39.285866901329435,0.2,3
260,5,A5_Q3,0,2,49.449860034006505,0.2,3
260,5,A5_Q4,1,1,35.17242071002436,0.0,3
261,1,A1_Q1,1,1,26.8978492628682,0.0,2
261,1,A1_Q2,1,1,33.00659448885967,0.0,2
261,1,A1_Q3,0,2,23.05544685372135,0.5519185765475949,2
261,1,A1_Q4,0,3,47.4474764269903,0.5007117092651044,2
261,2,A2_Q1,1,1,28.157540211459526,0.0,2
261,2,A2_Q2,1,1,36.67355284454678,0.0,2
261,2,A2_Q3,0,3,56.91752273872563,0.4137240577894822,2
261,2,A2_Q4,0,3,46.001401537631665,0.5006808217688923,2
261,3,A3_Q1,1,1,37.42903305433599,0.0,2
261,3,A3_Q2,1,1,41.937736582635836,0.0,2
261,3,A3_Q3,0,3,61.80240738442045,0.5823207035719247,2
261,3,A3_Q4,0,3,28.617646786023574,0.5514683561345103,2
261,4,A4_Q1,1,1,25.619814382069123,0.0,2
261,4,A4_Q2,1,1,30.746280098168473,0.0,2
261,4,A4_Q3,0,2,33.05557899501799,0.5714877116939676,2
261,4,A4_Q4,0,3,35.30096246329244,0.5173533527656055,2
261,5,A5_Q1,1,1,20.970899929520726,0.0,2
261,5,A5_Q2,1,1,25.910008207734023,0.0,2
261,5,A5_Q3,0,3,61.70161551128261,0.4085507075498586,2
261,5,A5_Q4,0,2,56.18919992006911,0.5568922933786759,2
262,1,A1_Q1,0,2,25.460318963751522,0.1,4
262,1,A1_Q2,1,1,28.542673054129928,0.0,4
262,1,A1_Q3,1,1,26.332587269206293,0.0,4
262,1,A1_Q4,1,1,33.47789479608218,0.0,4
262,2,A2_Q1,0,2,14.819117991121022,0.1,4
262,2,A2_Q2,1,1,22.74165299985942,0.0,4
262,2,A2_Q3,1,1,37.504243928372325,0.0,4
262,2,A2_Q4,1,1,21.32632872921073,0.0,4
262,3,A3_Q1,1,1,30.905225654634386,0.0,4
262,3,A3_Q2,1,1,21.35216361321247,0.0,4
