student_id,total_errors,error_rate,avg_attempts,max_attempts,avg_rt,rt_std,avg_error_consistency,correction_rate,fast_guess_rate,slow_attempt_rate,improvement_trend,plateaus,struggle_index,immediate_correction,consecutive_errors,first_try_success,time_efficiency,give_up_rate,true_error_type,cluster,inferred_taxonomy
259,3,0.15,1.15,2,29.85197048130337,10.302037363888937,0.10000000000000002,1.0,0.0,0.0,-0.05000000000000008,1,0.3432976605349887,1.0,13,0.85,2.595823520113336,0.0,4,1,Careless Mistakes
260,13,0.65,1.65,2,40.906253636273796,9.069818126946773,0.20000000000000004,1.0,0.0,0.0,-0.07500000000000005,3,0.6749531849985176,1.0,11,0.35,2.4791668870468966,0.0,3,0,Procedural Errors
261,10,0.5,1.85,3,37.87192838396867,13.013739798704758,0.5155108290465616,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.7006306751034205,0.3,10,0.5,2.0471312639983066,0.0,2,3,Partial Understanding
262,4,0.2,1.2,2,26.825186607857034,8.775403246101426,0.1,1.0,0.05,0.0,-1.1565842436992107e-17,2,0.3219022392942844,1.0,12,0.8,2.2354322173214194,0.0,4,1,Careless Mistakes
263,13,0.65,2.25,4,33.31214350990872,12.137953890778297,0.8334015069557721,1.0,0.0,0.0,3.606916428320191e-17,1,0.7495232289729462,0.3076923076923077,9,0.35,1.4805397115514987,0.0,0,4,Misconception Errors
264,15,0.75,3.6,5,9.613059113625347,3.6966218541722187,0.14554757352697914,1.0,0.5,0.0,-0.05000000000000005,0,0.34607012809051246,0.0,9,0.1,0.26702941982292633,0.0,1,2,Guessing Behavior
265,15,0.75,3.35,5,8.503447714863501,3.630914069948275,0.14803349294408077,1.0,0.55,0.0,-0.04999999999999998,0,0.2848654984479273,0.0,11,0.2,0.2538342601451791,0.0,1,2,Guessing Behavior
266,10,0.5,1.5,2,35.86990561774144,14.268630166723732,0.2,1.0,0.0,0.0,-1.2067383328930179e-17,4,0.5380485842661216,1.0,8,0.5,2.3913270411827625,0.0,3,0,Procedural Errors
267,10,0.5,1.7,3,40.96051564932262,17.35193300298918,0.5256360221995757,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.6963287660384846,0.6,10,0.5,2.409442097018978,0.0,2,3,Partial Understanding
268,12,0.6,1.6,2,40.19395191407766,11.141010015275347,0.20000000000000004,1.0,0.0,0.0,-0.09999999999999998,0,0.6431032306252427,1.0,10,0.4,2.5121219946298536,0.0,3,0,Procedural Errors
269,10,0.5,2.7,5,7.749173759007732,3.357422443611024,0.18014269699293156,1.0,0.65,0.0,0.1,2,0.20922769149320877,0.0,10,0.3,0.2870064355188049,0.0,1,2,Guessing Behavior
270,13,0.65,2.2,4,36.77102607953151,16.19151558616566,0.8286222233994365,1.0,0.0,0.1,0.05000000000000005,1,0.8089625737496933,0.46153846153846156,9,0.35,1.6714102763423413,0.0,0,4,Misconception Errors
271,13,0.65,3.3,5,7.571698368318944,2.4981513154520396,0.11534091926253195,1.0,0.75,0.0,-0.07500000000000008,0,0.24986604615452512,0.0,13,0.2,0.22944540510057407,0.0,1,2,Guessing Behavior
272,11,0.55,1.55,2,39.21986365441386,10.6038188423819,0.2,1.0,0.0,0.05,-0.02500000000000002,1,0.6079078866434148,1.0,5,0.45,2.530313784155733,0.0,3,0,Procedural Errors
273,4,0.2,1.2,2,28.644727332945262,11.15301906935208,0.1,1.0,0.0,0.0,-5.364964253124713e-18,0,0.3437367279953431,1.0,14,0.8,2.387060611078772,0.0,4,1,Careless Mistakes
274,6,0.3,1.3,2,31.101383042227866,11.192804551517646,0.19999999999999998,1.0,0.0,0.0,0.20000000000000007,2,0.40431797954896226,1.0,14,0.7,2.3924140801713745,0.0,3,1,Careless Mistakes
275,12,0.6,2.05,4,26.582671511269155,11.916228621637421,0.8798239281276942,1.0,0.05,0.0,0.024999999999999994,1,0.5449447659810176,0.5,8,0.4,1.296715683476544,0.0,0,4,Misconception Errors
276,10,0.5,1.7,3,40.13353053045723,18.04464594422088,0.5022016902837804,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6822700190177728,0.6,10,0.5,2.3607959135563075,0.0,2,3,Partial Understanding
277,10,0.5,1.65,3,44.224249675519964,21.42558964440929,0.4510607075276303,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7297001196460794,0.7,10,0.5,2.680257556092119,0.0,2,3,Partial Understanding
278,10,0.5,1.7,3,39.89743310632538,19.19561003601359,0.5150543743851858,1.0,0.05,0.2,-1.2067383328930179e-17,4,0.6782563628075314,0.6,10,0.5,2.346907829783846,0.0,2,3,Partial Understanding
279,14,0.7,2.4,4,39.069737724630464,13.079669783343979,0.8816764443598795,1.0,0.0,0.05,-0.02499999999999998,0,0.9376737053911312,0.42857142857142855,13,0.3,1.6279057385262694,0.0,0,4,Misconception Errors
280,3,0.15,1.15,2,30.10765562756376,11.559691399213431,0.10000000000000002,1.0,0.0,0.0,-0.12500000000000003,2,0.34623803971698325,1.0,14,0.85,2.6180570110925006,0.0,4,1,Careless Mistakes
281,6,0.3,1.3,2,36.9698877751946,12.96034220302434,0.19999999999999998,1.0,0.0,0.05,0.05000000000000001,1,0.4806085410775298,1.0,9,0.7,2.8438375211688154,0.0,3,0,Procedural Errors
282,11,0.55,2.9,5,8.556044650675476,2.499160105542916,0.12207716144604987,1.0,0.65,0.0,0.12500000000000003,2,0.24812529486958879,0.0,9,0.15,0.2950360224370854,0.0,1,2,Guessing Behavior
283,10,0.5,1.5,2,36.44048643970067,12.022339128154808,0.2,1.0,0.0,0.0,-0.10000000000000002,2,0.5466072965955101,1.0,5,0.5,2.4293657626467113,0.0,3,0,Procedural Errors
284,10,0.5,1.9,3,40.76894886808309,20.508852033597645,0.5142123676587931,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7746100284935786,0.2,10,0.5,2.145734150951742,0.0,2,3,Partial Understanding
285,10,0.5,1.5,2,33.2311736572785,13.92518988168643,0.2,1.0,0.0,0.0,-0.07500000000000004,0,0.4984676048591774,1.0,10,0.5,2.2154115771518996,0.0,3,0,Procedural Errors
286,10,0.5,1.85,3,42.22525844597003,20.648931557937903,0.5058998324601818,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7811672812504455,0.3,10,0.5,2.2824464024848665,0.0,2,3,Partial Understanding
287,10,0.5,1.5,2,37.35067565968007,13.029191661426694,0.2,1.0,0.0,0.0,-1.2067383328930179e-17,4,0.5602601348952011,1.0,7,0.5,2.490045043978671,0.0,3,0,Procedural Errors
288,15,0.75,3.6,5,8.150751963014587,3.3444202560084078,0.11820341975300987,1.0,0.65,0.0,-2.4104374966514886e-17,0,0.29342707066852514,0.0,11,0.05,0.2264097767504052,0.0,1,2,Guessing Behavior
289,10,0.5,1.5,2,40.46266836446351,11.381487435892938,0.2,1.0,0.0,0.05,-0.024999999999999918,2,0.6069400254669527,1.0,6,0.5,2.697511224297567,0.0,3,0,Procedural Errors
290,10,0.5,1.85,3,38.82582218913938,22.434792048566035,0.4904478895424854,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7182777104990785,0.3,10,0.5,2.098693091304831,0.0,2,3,Partial Understanding
291,6,0.3,1.3,2,28.61523357116136,11.540036655036909,0.09999999999999999,1.0,0.0,0.0,-0.02499999999999998,1,0.3719980364250977,1.0,9,0.7,2.2011718131662588,0.0,4,1,Careless Mistakes
292,6,0.3,1.3,2,29.311595477396803,10.255916778892713,0.09999999999999999,1.0,0.0,0.0,0.15000000000000002,1,0.38105074120615845,1.0,14,0.7,2.254738113645908,0.0,4,1,Careless Mistakes
293,8,0.4,1.4,2,38.05649456729231,11.918631256564485,0.2,1.0,0.0,0.05,-0.04999999999999996,0,0.5327909239420924,1.0,9,0.6,2.7183210405208795,0.0,3,0,Procedural Errors
294,14,0.7,2.4,4,40.579014590059884,14.701561049542459,0.8350576265614345,1.0,0.0,0.1,0.025000000000000043,1,0.9738963501614372,0.2857142857142857,10,0.3,1.6907922745858286,0.0,0,4,Misconception Errors
295,11,0.55,2.25,4,37.31981515524611,12.155931953042126,0.8142567831964945,1.0,0.0,0.05,0.1,0,0.8396958409930374,0.2727272727272727,9,0.45,1.6586584513442717,0.0,0,4,Misconception Errors
296,10,0.5,1.7,3,43.489448746443266,21.819246725018207,0.509199776927397,1.0,0.0,0.3,-1.2067383328930179e-17,4,0.7393206286895355,0.6,10,0.5,2.558202867437839,0.0,2,3,Partial Understanding
297,12,0.6,2.8,5,7.510343409688202,3.28020482539658,0.14160887198205974,1.0,0.65,0.0,-1.63684824154878e-17,1,0.21028961547126965,0.0,7,0.15,0.26822655034600723,0.0,1,2,Guessing Behavior
298,10,0.5,1.65,3,39.40396805975459,19.790618048459862,0.522136603597306,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.6501654729859507,0.7,10,0.5,2.388119276348763,0.0,2,3,Partial Understanding
299,10,0.5,1.9,3,35.6945605299224,13.3165690385946,0.48248554146546957,1.0,0.0,0.05,-1.2067383328930179e-17,4,0.6781966500685256,0.2,10,0.5,1.8786610805222315,0.0,2,3,Partial Understanding
300,6,0.3,1.3,2,24.958027048865965,6.936075242981015,0.09999999999999999,1.0,0.0,0.0,3.487985699690724e-18,0,0.3244543516352576,1.0,10,0.7,1.9198482345281511,0.0,4,1,Careless Mistakes
301,15,0.75,2.25,4,41.357813651916715,13.380615542392365,0.8457565718650463,1.0,0.0,0.05,-6.0336916644650896e-18,4,0.9305508071681261,0.4666666666666667,10,0.25,1.8381250511962983,0.0,0,4,Misconception Errors
302,13,0.65,1.65,2,40.80110766664889,11.731367822892091,0.20000000000000004,1.0,0.0,0.05,0.07500000000000002,0,0.6732182764997066,1.0,8,0.35,2.472794404039327,0.0,3,0,Procedural Errors
303,4,0.2,1.2,2,28.24488119187375,7.529361963248637,0.1,1.0,0.0,0.0,0.12500000000000003,2,0.338938574302485,1.0,12,0.8,2.3537400993228124,0.0,4,1,Careless Mistakes
304,10,0.5,1.75,3,31.781418114962616,14.773836592665923,0.510559276594652,1.0,0.05,0.05,-1.2067383328930179e-17,4,0.5561748170118458,0.5,10,0.5,1.8160810351407208,0.0,2,3,Partial Understanding
305,4,0.2,1.2,2,25.758190175493127,11.875161356772699,0.1,1.0,0.0,0.0,0.02499999999999995,1,0.3090982821059175,1.0,16,0.8,2.1465158479577604,0.0,4,1,Careless Mistakes
306,11,0.55,2.05,4,33.705520239209804,16.46880235070844,0.8268334568747229,1.0,0.05,0.05,-3.8865640693945315e-17,0,0.6909631649038009,0.36363636363636365,6,0.45,1.644171718985844,0.0,0,4,Misconception Errors
307,12,0.6,1.6,2,39.4521973813983,11.279681874336532,0.20000000000000004,1.0,0.0,0.0,-0.07500000000000004,3,0.6312351581023727,1.0,10,0.4,2.4657623363373937,0.0,3,0,Procedural Errors
308,10,0.5,1.65,3,44.71244124674701,22.9624755727385,0.46996975874200564,1.0,0.0,0.3,-1.2067383328930179e-17,4,0.7377552805713257,0.7,10,0.5,2.7098449240452736,0.0,2,3,Partial Understanding
309,15,0.75,2.5,4,43.70445103082208,17.52393740647213,0.876520668513089,1.0,0.0,0.15,-0.024999999999999974,2,1.092611275770552,0.4,12,0.25,1.7481780412328831,0.0,0,4,Misconception Errors
310,10,0.5,1.5,2,41.682612488679965,12.310482169398027,0.2,1.0,0.0,0.15,-0.050000000000000044,0,0.6252391873301995,1.0,7,0.5,2.7788408325786644,0.0,3,0,Procedural Errors
311,18,0.9,3.4,5,8.67590870130276,2.717330950094538,0.15409020755346275,1.0,0.65,0.0,-0.05,1,0.2949808958442938,0.0,15,0.0,0.2551737853324341,0.0,1,2,Guessing Behavior
312,10,0.5,1.8,3,42.49766722771361,20.04468368496113,0.4913061844404825,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.764958010098845,0.4,10,0.5,2.3609815126507563,0.0,2,3,Partial Understanding
313,11,0.55,1.55,2,42.43948667435188,12.76248078659731,0.2,1.0,0.0,0.15,6.0450919364029825e-18,0,0.6578120434524543,1.0,9,0.45,2.738031398345283,0.0,3,0,Procedural Errors
314,7,0.35,1.35,2,33.40587505302973,11.540696700559504,0.19999999999999998,1.0,0.0,0.0,0.05,1,0.4509793132159014,1.0,9,0.65,2.4745092631873877,0.0,3,0,Procedural Errors
315,11,0.55,1.55,2,36.392989820626404,9.504241980139412,0.2,1.0,0.0,0.0,-0.10000000000000006,0,0.5640913422197094,1.0,8,0.45,2.347934827137187,0.0,3,0,Procedural Errors
316,14,0.7,3.25,5,8.631716556818333,3.3810289556431767,0.17363459074919793,1.0,0.55,0.0,0.049999999999999996,0,0.2805307880965958,0.0,10,0.3,0.2655912786713333,0.0,1,2,Guessing Behavior
317,5,0.25,1.25,2,30.269192550206014,9.993678105918566,0.1,1.0,0.0,0.0,-7.450546640610684e-17,0,0.3783649068775752,1.0,10,0.75,2.421535404016481,0.0,4,1,Careless Mistakes
318,10,0.5,1.8,3,45.132380175869315,26.798296167623594,0.474070270937172,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8123828431656477,0.4,10,0.5,2.507354454214962,0.0,2,3,Partial Understanding
319,15,0.75,3.45,5,7.862614568821646,2.259272714828708,0.12194865476414006,1.0,0.7,0.0,-0.10000000000000002,2,0.2712602026243468,0.0,15,0.05,0.22790187156004774,0.0,1,2,Guessing Behavior
320,10,0.5,1.8,3,45.73214700339413,17.24954837938713,0.5077401124667277,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.8231786460610944,0.4,10,0.5,2.540674833521896,0.0,2,3,Partial Understanding
321,5,0.25,1.25,2,27.99387973916705,10.533700032447689,0.1,1.0,0.0,0.0,0.02499999999999999,1,0.3499234967395881,1.0,14,0.75,2.239510379133364,0.0,4,1,Careless Mistakes
322,6,0.3,1.3,2,27.21183355459552,9.648107711383823,0.09999999999999999,1.0,0.0,0.0,0.07500000000000007,2,0.35375383620974177,1.0,15,0.7,2.0932179657381167,0.0,4,1,Careless Mistakes
323,1,0.05,1.05,2,28.661367731788694,9.770765199581927,0.1,1.0,0.0,0.0,0.025000000000000015,2,0.3009443611837813,1.0,17,0.95,2.729654069694161,0.0,4,1,Careless Mistakes
324,15,0.75,3.4,5,7.672761760817013,2.4987754211947593,0.1566090067647985,1.0,0.65,0.0,-0.024999999999999994,2,0.2608738998677784,0.0,11,0.1,0.22566946355344156,0.0,1,2,Guessing Behavior
325,15,0.75,2.65,4,38.89734200166714,12.225794456510377,0.8489654792607785,1.0,0.0,0.0,-0.10000000000000002,2,1.0307795630441792,0.3333333333333333,9,0.25,1.4678242264780053,0.0,0,4,Misconception Errors
326,4,0.2,1.2,2,32.05763398666217,11.841861849203577,0.2,1.0,0.0,0.0,0.04999999999999998,3,0.38469160783994605,1.0,12,0.8,2.671469498888514,0.0,3,1,Careless Mistakes
327,16,0.8,3.45,5,8.581102668478428,2.611805581426885,0.12164093561494702,1.0,0.75,0.0,-0.02499999999999998,2,0.2960480420625058,0.0,12,0.15,0.24872761357908485,0.0,1,2,Guessing Behavior
328,13,0.65,2.45,4,31.910430218206994,12.945347682698303,0.8564058991374294,1.0,0.05,0.0,-0.07500000000000005,3,0.7818055403460714,0.23076923076923078,7,0.35,1.3024665395186528,0.0,0,4,Misconception Errors
329,10,0.5,1.7,3,37.32303684724705,20.377245266208423,0.5144711303902991,1.0,0.05,0.15,-1.2067383328930179e-17,4,0.6344916264031999,0.6,10,0.5,2.195472755720415,0.0,2,3,Partial Understanding
330,15,0.75,2.6,4,36.52299404851935,14.27374030835591,0.8332344301533874,1.0,0.05,0.05,-0.07500000000000001,1,0.9495978452615031,0.2,11,0.25,1.4047305403276673,0.0,0,4,Misconception Errors
331,5,0.25,1.25,2,28.11140507098471,11.194320490483058,0.1,1.0,0.0,0.0,0.05000000000000007,0,0.3513925633873089,1.0,11,0.75,2.2489124056787766,0.0,4,1,Careless Mistakes
332,5,0.25,1.25,2,28.177689536454572,8.7422606504811,0.1,1.0,0.05,0.0,0.05000000000000004,0,0.35222111920568216,1.0,10,0.75,2.2542151629163656,0.0,4,1,Careless Mistakes
333,17,0.85,2.7,4,39.64213549967135,11.68130095446405,0.81158568245558,1.0,0.0,0.05,-0.025000000000000005,2,1.0703376584911264,0.23529411764705882,14,0.15,1.4682272407285684,0.0,0,4,Misconception Errors
334,14,0.7,2.4,4,41.9060737440379,15.187197111894875,0.857437239660002,1.0,0.0,0.15,0.025000000000000043,1,1.0057457698569094,0.42857142857142855,10,0.3,1.746086406001579,0.0,0,4,Misconception Errors
335,16,0.8,3.5,5,7.281715149952449,2.427242544327174,0.14804205920171137,1.0,0.7,0.0,0.024999999999999998,2,0.2548600302483357,0.0,12,0.15,0.2080490042843557,0.0,1,2,Guessing Behavior
336,16,0.8,3.6,5,7.293521017832754,3.280057312678816,0.12295189221224476,1.0,0.65,0.0,2.924136931754635e-17,2,0.26256675664197915,0.0,13,0.1,0.20259780605090982,0.0,1,2,Guessing Behavior
337,11,0.55,2.3,4,39.74958874407067,13.375918971558619,0.8350210825085326,1.0,0.0,0.1,-0.02500000000000002,2,0.9142405411136254,0.09090909090909091,6,0.45,1.7282429888726378,0.0,0,4,Misconception Errors
338,7,0.35,1.35,2,28.403030489826648,11.842094235079948,0.09999999999999999,1.0,0.05,0.0,-0.05,2,0.3834409116126598,1.0,9,0.65,2.1039281844316036,0.0,4,0,Procedural Errors
339,13,0.65,1.65,2,37.77141792066508,12.643293473411209,0.20000000000000004,1.0,0.0,0.0,-0.04999999999999994,1,0.6232283956909738,1.0,13,0.35,2.2891768436766715,0.0,3,0,Procedural Errors
340,2,0.1,1.1,2,28.267868626674176,9.01011252828167,0.1,1.0,0.0,0.0,2.085954989905467e-17,2,0.31094655489341594,1.0,16,0.9,2.5698062387885616,0.0,4,1,Careless Mistakes
341,14,0.7,3.6,5,7.78266954949989,3.1923033052764733,0.10673219753844297,1.0,0.65,0.0,0.025000000000000026,2,0.2801761037819961,0.0,9,0.05,0.21618526526388585,0.0,1,2,Guessing Behavior
342,10,0.5,1.8,3,39.00499553826092,13.064247387492918,0.4888407807825431,1.0,0.05,0.05,-1.2067383328930179e-17,4,0.7020899196886965,0.4,10,0.5,2.1669441965700513,0.0,2,3,Partial Understanding
343,12,0.6,3.15,5,9.26614694928986,1.693369291569715,0.1462195810875511,1.0,0.55,0.0,0.05000000000000005,2,0.2918836289026306,0.0,7,0.25,0.2941633952155511,0.0,1,2,Guessing Behavior
344,11,0.55,1.55,2,39.4279964528236,12.352797369395237,0.2,1.0,0.0,0.05,0.05000000000000004,1,0.6111339450187657,1.0,11,0.45,2.5437417066337806,0.0,3,0,Procedural Errors
345,6,0.3,1.3,2,29.360317382043917,7.944482988871389,0.09999999999999999,1.0,0.0,0.0,0.04999999999999993,1,0.3816841259665709,1.0,11,0.7,2.2584859524649166,0.0,4,1,Careless Mistakes
346,10,0.5,1.75,3,43.42782094096307,14.104232554978434,0.5161736938088228,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7599868664668538,0.5,10,0.5,2.481589768055033,0.0,2,3,Partial Understanding
347,12,0.6,1.6,2,38.704527336265166,10.704056402962715,0.20000000000000004,1.0,0.0,0.0,0.05000000000000005,0,0.6192724373802426,1.0,9,0.4,2.419032958516573,0.0,3,0,Procedural Errors
348,0,0.0,1.0,1,28.859495186230294,11.843609210692394,0.0,1.0,0.0,0.0,-2.4134766657860358e-17,4,0.28859495186230294,1.0,19,1.0,2.8859495186230295,0.0,4,1,Careless Mistakes
349,4,0.2,1.2,2,28.070488941437475,9.280466118316065,0.1,1.0,0.0,0.0,0.15,3,0.3368458672972497,1.0,12,0.8,2.339207411786456,0.0,4,1,Careless Mistakes
350,15,0.75,2.4,4,32.9383602936911,13.190627948294043,0.8917893252435322,1.0,0.0,0.05,-0.07500000000000001,0,0.7905206470485864,0.4666666666666667,12,0.25,1.3724316789037958,0.0,0,4,Misconception Errors
351,6,0.3,1.3,2,37.43084548477982,11.251200513045905,0.19999999999999998,1.0,0.0,0.0,0.049999999999999996,3,0.48660099130213774,1.0,8,0.7,2.879295806521525,0.0,3,0,Procedural Errors
352,9,0.45,1.45,2,36.16416718674988,12.947266415071535,0.2,1.0,0.0,0.0,-0.09999999999999991,0,0.5243804242078732,1.0,7,0.55,2.4940804956379226,0.0,3,0,Procedural Errors
353,12,0.6,2.8,5,8.485231770128468,3.252995221276157,0.17442050778750973,1.0,0.55,0.0,-0.09999999999999998,1,0.2375864895635971,0.0,9,0.25,0.30304399179030245,0.0,1,2,Guessing Behavior
354,10,0.5,1.85,3,41.9651921211473,22.342831139053906,0.5065407730822852,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.776356054241225,0.3,10,0.5,2.2683887633052593,0.0,2,3,Partial Understanding
355,15,0.75,3.1,5,7.818872716889875,2.663074925355718,0.12441550102031612,1.0,0.6,0.0,-0.02499999999999998,1,0.24238505422358614,0.0,13,0.25,0.25222170054483467,0.0,1,2,Guessing Behavior
356,13,0.65,1.65,2,39.71475813438551,12.451605512199126,0.20000000000000004,1.0,0.0,0.1,-0.07499999999999996,0,0.655293509217361,1.0,13,0.35,2.406955038447607,0.0,3,0,Procedural Errors
357,12,0.6,2.85,5,8.509238525338372,3.675332740972611,0.1370509223833819,1.0,0.6,0.0,-0.12499999999999999,0,0.2425132979721436,0.0,14,0.1,0.29856977281889024,0.0,1,2,Guessing Behavior
358,10,0.5,1.8,3,40.13603619347471,18.12234167095105,0.47024893050710564,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7224486514825448,0.4,10,0.5,2.229779788526373,0.0,2,3,Partial Understanding
359,10,0.5,1.8,3,42.454929656917,20.423159146849486,0.5063843788482235,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7641887338245061,0.4,10,0.5,2.3586072031620557,0.0,2,3,Partial Understanding
360,15,0.75,3.55,5,8.242520609469356,2.769435718868836,0.13028184355816844,1.0,0.7,0.0,-0.07500000000000001,1,0.2926094816361621,0.0,11,0.2,0.23218367913998186,0.0,1,2,Guessing Behavior
361,10,0.5,1.85,3,44.277025994606774,25.216491104929485,0.5067933294615713,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.8191249809002253,0.3,10,0.5,2.393352756465231,0.0,2,3,Partial Understanding
362,15,0.75,3.4,5,8.243165511953892,2.527908501221512,0.1253567524652725,1.0,0.65,0.0,0.025,2,0.2802676274064323,0.0,13,0.2,0.24244604446923212,0.0,1,2,Guessing Behavior
363,10,0.5,2.6,5,8.091443859612088,2.3950405636130796,0.15776529812141873,1.0,0.55,0.0,-0.15000000000000005,2,0.2103775403499143,0.0,11,0.35,0.31120937921584957,0.0,1,2,Guessing Behavior
364,5,0.25,1.25,2,26.24476732587118,10.371811796838651,0.1,1.0,0.05,0.0,3.0286243064705863e-17,1,0.32805959157338976,1.0,15,0.75,2.0995813860696946,0.0,4,1,Careless Mistakes
365,18,0.9,3.75,5,8.407768325742614,2.655871117499584,0.13955555883122595,1.0,0.6,0.0,-7.05957188341755e-18,0,0.31529131221534806,0.0,15,0.1,0.22420715535313637,0.0,1,2,Guessing Behavior
366,14,0.7,3.35,5,7.02366461907895,2.5690037451881285,0.18948852025045762,1.0,0.8,0.0,0.024999999999999998,0,0.23529276473914482,0.0,8,0.05,0.20966163042026717,0.0,1,2,Guessing Behavior
367,13,0.65,2.35,4,38.04582771275288,20.707484780998186,0.8047099409255863,1.0,0.05,0.15,-0.04999999999999999,0,0.8940769512496928,0.3076923076923077,13,0.35,1.6189713920320374,0.0,0,4,Misconception Errors
368,17,0.85,3.55,5,6.969202255387289,3.545224511997919,0.14078955255842612,1.0,0.65,0.0,0.02499999999999999,1,0.24740668006624877,0.0,13,0.15,0.1963155564897828,0.0,1,2,Guessing Behavior
369,10,0.5,1.5,2,37.7724407189131,12.786806865087561,0.2,1.0,0.0,0.0,0.1,2,0.5665866107836965,1.0,7,0.5,2.5181627145942067,0.0,3,0,Procedural Errors
370,3,0.15,1.15,2,27.749142021262664,14.557345751262686,0.10000000000000002,1.0,0.0,0.0,0.10000000000000003,2,0.31911513324452057,1.0,15,0.85,2.4129688714141446,0.0,4,1,Careless Mistakes
371,11,0.55,1.55,2,40.71699133410359,7.2808583741737865,0.2,1.0,0.0,0.0,0.05000000000000004,0,0.6311133656786057,1.0,9,0.45,2.6269026667163606,0.0,3,0,Procedural Errors
372,10,0.5,1.8,3,39.76152699932405,25.958879068584913,0.48487745357574524,1.0,0.05,0.25,-1.2067383328930179e-17,4,0.7157074859878328,0.4,10,0.5,2.2089737221846693,0.0,2,3,Partial Understanding
373,13,0.65,1.65,2,45.10458727275762,10.719295039543669,0.20000000000000004,1.0,0.0,0.05,-0.024999999999999974,1,0.7442256900005008,1.0,10,0.35,2.7336113498640984,0.0,3,0,Procedural Errors
374,15,0.75,3.45,5,7.572431536791403,2.9602364524372415,0.14271926969390228,1.0,0.75,0.0,-1.6490086513407377e-18,1,0.2612488880193034,0.0,11,0.05,0.21949076918235952,0.0,1,2,Guessing Behavior
375,2,0.1,1.1,2,28.86862619973702,11.469391522859086,0.1,1.0,0.05,0.0,2.085954989905467e-17,0,0.31755488819710725,1.0,15,0.9,2.6244205636124565,0.0,4,1,Careless Mistakes
376,10,0.5,1.8,3,44.6406801406154,20.814704046231615,0.49894737008774326,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8035322425310772,0.4,10,0.5,2.4800377855897446,0.0,2,3,Partial Understanding
377,4,0.2,1.2,2,27.874881851013487,7.197594425287865,0.1,1.0,0.0,0.0,0.10000000000000003,0,0.33449858221216183,1.0,12,0.8,2.3229068209177908,0.0,4,1,Careless Mistakes
378,5,0.25,1.25,2,23.684740439249076,10.685456320840453,0.1,1.0,0.0,0.0,-0.09999999999999999,2,0.29605925549061346,1.0,11,0.75,1.894779235139926,0.0,4,1,Careless Mistakes
379,16,0.8,3.4,5,8.209292440139503,2.1871711539197327,0.12682204930280716,1.0,0.65,0.0,2.924136931754635e-17,2,0.27911594296474307,0.0,14,0.15,0.24144977765116185,0.0,1,2,Guessing Behavior
380,5,0.25,1.25,2,28.31982321997027,11.553934822187527,0.1,1.0,0.0,0.0,0.07500000000000004,1,0.3539977902496284,1.0,11,0.75,2.2655858575976215,0.0,4,1,Careless Mistakes
381,14,0.7,2.25,4,39.60421307559791,13.61838809603005,0.8281730896506696,1.0,0.0,0.1,0.05000000000000004,1,0.8910947942009529,0.42857142857142855,12,0.3,1.7601872478043517,0.0,0,4,Misconception Errors
382,10,0.5,1.85,3,41.956206158930044,20.282758520244805,0.5229889433621684,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.7761898139402058,0.3,10,0.5,2.2679030356178402,0.0,2,3,Partial Understanding
383,8,0.4,1.4,2,42.3104564358592,8.909824894738083,0.2,1.0,0.0,0.05,0.12500000000000003,0,0.5923463901020287,1.0,11,0.6,3.0221754597042287,0.0,3,0,Procedural Errors
384,9,0.45,1.45,2,38.30458496312968,15.031468426646251,0.2,1.0,0.0,0.1,-0.025000000000000046,0,0.5554164819653803,1.0,11,0.55,2.6416955146985983,0.0,3,0,Procedural Errors
385,5,0.25,1.25,2,28.174620526688653,12.713742146952397,0.1,1.0,0.0,0.0,-0.12500000000000006,1,0.35218275658360815,1.0,11,0.75,2.2539696421350923,0.0,4,1,Careless Mistakes
386,10,0.5,1.7,3,35.325079609959104,18.358571697154897,0.494003112921348,1.0,0.0,0.05,-1.2067383328930179e-17,4,0.6005263533693048,0.6,10,0.5,2.077945859409359,0.0,2,3,Partial Understanding
387,11,0.55,3.05,5,7.9632326136472145,3.2303152231724654,0.17536829619600489,1.0,0.6,0.0,0.07500000000000004,1,0.24287859471624004,0.0,9,0.15,0.2610895938900726,0.0,1,2,Guessing Behavior
